sequence                                          	Bytes.Encode                                                                                        	Bytes.Encode                                                                                        	                                                                                                                         <<LNK>>  : List Encoder -> Encoder                                                                                              	 not record the width though! You usually want to say something like this: import Bytes exposing (Bytes, Endianness(..)) <<HIT>> ball {x,y,z} = Encode.sequence [ Encode.float32 BE x , Encode.float32 BE y , Encode.float32 BE z ] Integers signedInt8 : … am up. Strings string : String -> Encoder Encode a String as a bunch of UTF-8 bytes. encode (string "$20") -- <24 32 30> <<HIT>> png imageData = Encode.sequence [ Encode.unsignedInt32 BE (Bytes.width imageData) , Encode.bytes imageData ] This allows … numbers small. getStringWidth : String -> Basics.Int Get the width of a String in UTF-8 bytes. getStringWidth "$20" == 3 <<HIT>> sizedString str = sequence [ unsignedInt32 BE (getStringWidth str) , string str ] You can choose whatever representation …  encode three Float values for the position of a ball in 3D space, you could say: import Bytes exposing (Endianness(..)) <<HIT>> toEncoder person = Encode.sequence [ Encode.unsignedInt16 BE person.age , Encode.unsignedInt16 BE (Encode.getStringWidth	/Elm.tgz!/Elm.docset/Contents/Resources/Documents/elm.bytes.Bytes.Encode.html	/Elm.tgz!/Elm.docset/Contents/Resources/Documents/elm.bytes.Bytes.Encode.html	#sequence
JavaObjectArg._Fields                             	Uses of Class backtype.storm.generated.JavaObjectArg._Fields (Storm Core 0.9.2-incubating API)      	JavaObjectArg._Fields (Storm Core 0.9.2-incubating API)                                             	                                                        Fields in backtype.storm.generated with type parameters of type  <<LNK>>                                                                                                                         	                                                                                     extends Enum<JavaObjectArg._Fields> <<HIT>> extends Enum<JavaObjectArg._Fields>                                                                                      … hod may be used to iterate over the constants as follows: for (JavaObjectArg._Fields c : JavaObjectArg._Fields.values()) <<HIT>> implements org.apache.thrift.TFieldIdEnum The set of fields this struct contains, along with convenience methods for fin … d | Method Detail: Enum Constants | Field | Method Copyright © 2014 The Apache Software Foundation. All Rights Reserved. <<HIT>> System.out.println(c); Returns: an array containing the constants of this enum type, in the order they are declared valu … jectArg._Fields>, org.apache.thrift.TFieldIdEnum Enclosing class: JavaObjectArg public static enum JavaObjectArg._Fields <<HIT>> JavaScript is disabled on your browser. Overview Package Class Use Tree Deprecated Index Help Prev Class Next Class Fram	/storm.tgz!/storm.docset/Contents/Resources/Documents/backtype/storm/generated/class-use/JavaObjectArg._Fields.html	/storm.tgz!/storm.docset/Contents/Resources/Documents/backtype/storm/generated/JavaObjectArg._Fields.html	
HTTP::Server                                      	HTTP::Server::Context - github.com/crystal-lang/crystal                                             	HTTP::Server - github.com/crystal-lang/crystal                                                      	                                                                               Instances of this class are passed to an  <<LNK>>  handler.                                                                                                               	                                                                                                end server.bind_tcp 8080 <<HIT>> end server.bind_tcp 8080                                                                                                 …                                          server.bind("tcp://localhost:80") # => Socket::IPAddress.new("127.0.0.1", 8080) <<HIT>> server.bind("tcp://localhost:80") # => Socket::IPAddress.new("127.0.0.1", 8080)                                          …                                                                                puts "Listening on http://127.0.0.1:8080" <<HIT>> puts "Listening on http://127.0.0.1:8080"                                                                                …                                                                                     ]) server.bind_tcp "127.0.0.1", 8080 <<HIT>> ]) server.bind_tcp "127.0.0.1", 8080                                                                                     …                                                                                      end server.bind_tcp "0.0.0.0", 8080 <<HIT>> end server.bind_tcp "0.0.0.0", 8080                                                                                      …                                                                                      end server.bind_tcp "0.0.0.0", 8080 <<HIT>> end server.bind_tcp "0.0.0.0", 8080                                                                                      …                                  server.bind("unix:///tmp/server.sock") # => Socket::UNIXAddress.new("/tmp/server.sock") <<HIT>> server.bind("unix:///tmp/server.sock") # => Socket::UNIXAddress.new("/tmp/server.sock")                                  …                                                                                  puts "Listening on http://0.0.0.0:8080" <<HIT>> puts "Listening on http://0.0.0.0:8080"                                                                                  …                                          server.bind("tcp://localhost:80") # => Socket::IPAddress.new("127.0.0.1", 8080) <<HIT>> server.bind("tcp://localhost:80") # => Socket::IPAddress.new("127.0.0.1", 8080)                                          …                                  server.bind("unix:///tmp/server.sock") # => Socket::UNIXAddress.new("/tmp/server.sock") <<HIT>> server.bind("unix:///tmp/server.sock") # => Socket::UNIXAddress.new("/tmp/server.sock")                                  …                                                                              context = OpenSSL::SSL::Context::Server.new <<HIT>> context = OpenSSL::SSL::Context::Server.new                                                                              …                                                                              context = OpenSSL::SSL::Context::Server.new <<HIT>> context = OpenSSL::SSL::Context::Server.new                                                                              …                                                                              context = OpenSSL::SSL::Context::Server.new <<HIT>> context = OpenSSL::SSL::Context::Server.new                                                                              … ss) : Socket::UNIXAddress # Creates a UNIXServer bound to address and adds it as a socket. server = HTTP::Server.new { } <<HIT>> server.bind_unix "/tmp/my-socket.sock" [View source] def bind_unix(address : Socket::UNIXAddress) : Socket::UNIXAddress  … uration from uri and adds it to this server. Returns the effective address it is bound to. server = HTTP::Server.new { } <<HIT>> server.bind("tls://127.0.0.1:443?key=private.key&cert=certificate.cert&ca=ca.crt) # => Socket::IPAddress.new("127.0.0.1"	/Crystal.tgz!/crystal.docset/Contents/Resources/Documents/api/0.26.1/HTTP/Server/Context.html	/Crystal.tgz!/crystal.docset/Contents/Resources/Documents/api/0.26.1/HTTP/Server.html	
Yanking                                           	Earlier Kills - GNU Emacs Manual                                                                    	Yanking - GNU Emacs Manual                                                                          	                                                                                                        As explained in  <<LNK>> , you can use a numeric argument to                                                                                     	tored. Earlier Kills: Yanking something killed some time ago. Appending Kills: Several kills in a row all yank together. <<HIT>> Next: Cut and Paste, Previous: Deletion and Killing, Up: Killing 12.2 Yanking Yanking means reinserting text previously 	/emacs.tgz!/emacs.docset/Contents/Resources/Documents/Earlier-Kills.html	/emacs.tgz!/emacs.docset/Contents/Resources/Documents/Yanking.html	#Yanking
NetAddr                                           	OSCFuncBothMessageMatcher | SuperCollider 3.10.0 Help                                               	NetAddr | SuperCollider 3.10.0 Help                                                                 	                                                                                                                      A  <<LNK>>  indicating the source of the message.                                                                                  	                                                                        n.sendMsg("/x") u = NetAddr("127.0.0.1", 57120); <<HIT>> n.sendMsg("/x") u = NetAddr("127.0.0.1", 57120);                                                                         …  the same port and ip are independent. r = OSCFunc({ "message arrived".postln }, '/x'); n = NetAddr("127.0.0.1", 57120); <<HIT>> n.disconnect; // note that different NetAddr objects with the same port and ip are independent. r = OSCFunc({ "message a … : 10) .tryDisconnectTCP(onComplete, onFailure) Examples n = NetAddr("127.0.0.1", 57120); // 57120 is sclang default port <<HIT>> n.ip; .isLocal Test if this NetAddr ip number matches that of one of this hosts NICs, or the loopback address. Returns:  … pplications/SuperCollider/SuperCollider.app/Contents/Resources/HelpSource/Classes/NetAddr.schelp link::Classes/NetAddr:: <<HIT>> u.disconnect; helpfile source: /Applications/SuperCollider/SuperCollider.app/Contents/Resources/HelpSource/Classes/NetAd … sclang objects are converted to OSC messages is given in the OSC Communication helpfile.n = NetAddr("localhost", 12345); <<HIT>> NetAddr: Filter: Class methods new fromIP langPort localAddr disconnectAll broadcastFlag matchLangIP Inherited class met	/supercollider.tgz!/supercollider.docset/Contents/Resources/Documents/Classes/OSCFuncBothMessageMatcher.html	/supercollider.tgz!/supercollider.docset/Contents/Resources/Documents/Classes/NetAddr.html	
Phaser                                            	Phaser Class: Arcade                                                                                	Phaser Namespace: Phaser                                                                            	                                                                                                                         <<LNK>> .Particles.                                                                                                             	torm Ltd. Documentation generated by JSDoc 3.4.0 on Fri Aug 26 2016 01:16:09 GMT+0100 (BST) using the DocStrap template. <<HIT>> Phaser API Namespaces Phaser PIXI Classes Event EventTarget Animation AnimationManager AnimationParser ArraySet ArrayUti	/Phaser.tgz!/Phaser.docset/Contents/Resources/Documents/Phaser.Particles.Arcade.html	/Phaser.tgz!/Phaser.docset/Contents/Resources/Documents/Phaser.html	
CONSTR                                            	AttestationProcessDefinition (Oracle Fusion Middleware Java API Reference for Oracle Identity Manage	AttestationProcessDefinition (Oracle Fusion Middleware Java API Reference for Oracle Identity Manage	                                                                                              SUMMARY: NESTED | FIELD |  <<LNK>>  | METHOD                                                                                                               	                       Constructor Summary AttestationProcessDefinition() Constructs AttestationProcessDefinition object <<HIT>> Constructor Summary AttestationProcessDefinition() Constructs AttestationProcessDefinition object                       	/oim.tgz!/oim.docset/Contents/Resources/Documents/cd/E40329_01/apirefs.1112/e28159/com/thortech/xl/vo/AttestationProcessDefinition.html	/oim.tgz!/oim.docset/Contents/Resources/Documents/cd/E40329_01/apirefs.1112/e28159/com/thortech/xl/vo/AttestationProcessDefinition.html	#constructor_summary
handlePart                                        	Class Poco::Net::MailMessage                                                                        	Class Poco::Net::MailMessage                                                                        	ntentTransferEncodingToString, createPartStore, encodeWord, getContent, getContentType, getDate, getSender, getSubject,  <<LNK>> , isMultipart, lineLength, makeMultipart, parts, read, readHeader, readMultipart, readPart, recipients, setContent, setC	                            void handlePart( std::istream & istr, const MessageHeader & header, PartHandler & handler ); <<HIT>> void handlePart( std::istream & istr, const MessageHeader & header, PartHandler & handler );                            	/Poco.tgz!/Poco.docset/Contents/Resources/Documents/Poco.Net.MailMessage.html	/Poco.tgz!/Poco.docset/Contents/Resources/Documents/Poco.Net.MailMessage.html	#23273
com.google.common.collect                         	Uses of Class com.google.common.collect.ImmutableBiMap.Builder (Guava: Google Core Libraries for Jav	com.google.common.collect (Guava: Google Core Libraries for Java 18.0 API)                          	                                                                                      Uses of ImmutableBiMap.Builder in  <<LNK>>                                                                                                                         	Deprecated Index Help Prev Package Next Package Frames No Frames All Classes Copyright © 2010-2014. All Rights Reserved. <<HIT>> JavaScript is disabled on your browser. Overview Package Class Use Tree Deprecated Index Help Prev Package Next Package 	/Guava.tgz!/Guava.docset/Contents/Resources/Documents/com/google/common/collect/class-use/ImmutableBiMap.Builder.html	/Guava.tgz!/Guava.docset/Contents/Resources/Documents/com/google/common/collect/package-summary.html	
SocketNotification                                	Class Poco::Net::SocketReactor                                                                      	Class Poco::Net::SocketNotification                                                                 	class can be registered to handle the event - the only requirement is that the method takes a pointer to an instance of  <<LNK>>  (or a subclass of it) as argument.                                                                                     	ification. POCO C++ Libraries 1.9.4-all Copyright © 2019, Applied Informatics Software Engineering GmbH and Contributors <<HIT>> Poco::Net class SocketNotification Library: Net Package: Reactor Header: Poco/Net/SocketNotification.h Description The b	/Poco.tgz!/Poco.docset/Contents/Resources/Documents/Poco.Net.SocketReactor.html	/Poco.tgz!/Poco.docset/Contents/Resources/Documents/Poco.Net.SocketNotification.html	
CPLODBCStatement                                  	GDAL: Member List                                                                                   	GDAL: CPLODBCStatement Class Reference                                                              	                                                                             DumpResult(FILE *fp, int bShowSchema=FALSE) <<LNK>>                                                                                                                         	ocumentation for this class was generated from the following files: cpl_odbc.h cpl_odbc.cpp Generated for GDAL by 1.8.7. <<HIT>> GDAL Public Member Functions | Static Public Member Functions | List of all members CPLODBCStatement Class Reference Abs	/GDAL.tgz!/GDAL.docset/Contents/Resources/Documents/classCPLODBCStatement-members.html	/GDAL.tgz!/GDAL.docset/Contents/Resources/Documents/classCPLODBCStatement.html	
VerticalDropLocation                              	Uses of Class com.vaadin.shared.ui.dd.VerticalDropLocation (vaadin-all 8.9.2 API)                   	VerticalDropLocation (vaadin-all 8.9.2 API)                                                         	                                                                                                              protected  <<LNK>>                                                                                                                         	ethod may be used to iterate over the constants as follows: for (VerticalDropLocation c : VerticalDropLocation.values()) <<HIT>> extends Enum<VerticalDropLocation> Enum Constant Summary Enum Constants Enum Constant and Description BOTTOM MIDDLE TOP  … num Constants | Field | Method Detail: Enum Constants | Field | Method Copyright © 2019 Vaadin Ltd. All rights reserved. <<HIT>> System.out.println(c); Returns: an array containing the constants of this enum type, in the order they are declared valu … DropLocation All Implemented Interfaces: Serializable, Comparable<VerticalDropLocation> public enum VerticalDropLocation <<HIT>> JavaScript is disabled on your browser. Skip navigation links Overview Package Class Use Tree Deprecated Index Help Prev	/Vaadin.tgz!/Vaadin.docset/Contents/Resources/Documents/com/vaadin/shared/ui/dd/class-use/VerticalDropLocation.html	/Vaadin.tgz!/Vaadin.docset/Contents/Resources/Documents/com/vaadin/shared/ui/dd/VerticalDropLocation.html	
Matrices                                          	GNU Scientific Library – Reference Manual: Vector and Matrix References and Further Reading         	GNU Scientific Library – Reference Manual: Matrices                                                 	                                                                                    Previous: Matrices, Up: Vectors and  <<LNK>>  [Index]                                                                                                                	atrix begins in the top left hand-corner and proceeds from left to right along each row in turn. 00 01 02 03 XX XX XX XX <<HIT>> } gsl_matrix; Matrices are stored in row-major order, meaning that each row of elements forms a contiguous block in memo	/GNU_Scientific_Library.tgz!/GNU Scientific Library.docset/Contents/Resources/Documents/Vector-and-Matrix-References-and-Further-Reading.html	/GNU_Scientific_Library.tgz!/GNU Scientific Library.docset/Contents/Resources/Documents/Matrices.html	#Matrices
StringIsUpper()                                   	Function StringIsUpper                                                                              	Function StringIsUpper                                                                              	                                                                     Note that digits/punctuation/whitespace will cause  <<LNK>>  to return 0.                                                                                                           	 variable is an uppercase string") Else     MsgBox($MB_SYSTEMMODAL, "", "The variable is not an uppercase string") EndIf <<HIT>> ﻿ Function StringIsUpper Function Reference StringIsUpper Checks if a string contains only uppercase characters. StringI	/AutoIt.tgz!/AutoIt.docset/Contents/Resources/Documents/functions/StringIsUpper.htm	/AutoIt.tgz!/AutoIt.docset/Contents/Resources/Documents/functions/StringIsUpper.htm	
google.appengine.tools.bulkloader._Database       	App Engine Python SDK: google.appengine.tools.bulkloader.ResultDatabase Class Reference             	App Engine Python SDK: google.appengine.tools.bulkloader._Database Class Reference                  	                                                                                 Public Member Functions inherited from  <<LNK>>                                                                                                                         	om the following file: code/googleappengine-read-only/python/google/appengine/tools/bulkloader.py Maintained by tzmartin <<HIT>> is about to shut down. The documentation for this class was generated from the following file: code/googleappengine-read …  any operations the secondary thread has performed. The database aggregates lots of operations into a single commit, and <<HIT>> used to make sure we are not using an old database. index: An optional string to create an index for the database. commi … e: A string containing the SQL table creation command. signature: A string identifying the important invocation options, <<HIT>> thread. Constructor & Destructor Documentation def google.appengine.tools.bulkloader._Database.__init__ ( self, db_filen … on Base class for database connections in this module. The table is created by a primary thread (the python main thread) <<HIT>> App Engine Python SDK v1.6.9 rev.445 The Python runtime is available as an experimental Preview feature. google appengin	/GAE-Python.tgz!/GAE-Python.docset/Contents/Resources/Documents/classgoogle_1_1appengine_1_1tools_1_1bulkloader_1_1_result_database.html	/GAE-Python.tgz!/GAE-Python.docset/Contents/Resources/Documents/classgoogle_1_1appengine_1_1tools_1_1bulkloader_1_1___database.html	
renderer                                          	can.view                                                                                            	can.view.renderer                                                                                   	                                                                            Registers or loads a template and returns a  <<LNK>>  function that can be used to                                                                                           	derer" function is a function returned by various can.view APIs that can be used to render data into a documentFragment. <<HIT>> renderer typedef can.view.renderer {function(data, helpers)} A function returned by can.view, can.ejs, can.mustache, can	/CanJS.tgz!/CanJS.docset/Contents/Resources/Documents/can.view.html	/CanJS.tgz!/CanJS.docset/Contents/Resources/Documents/can.view.renderer.html	
rte_eth_tcpv6_flow                                	DPDK: lib/librte_ether/rte_eth_ctrl.h File Reference                                                	DPDK: rte_eth_tcpv6_flow Struct Reference                                                           	                                                                                                                 struct  <<LNK>>                                                                                                                         	ocumentation for this struct was generated from the following file: lib/librte_ether/rte_eth_ctrl.h Generated by 1.8.9.1 <<HIT>> DPDK Data Fields rte_eth_tcpv6_flow Struct Reference #include <rte_eth_ctrl.h> Data Fields struct rte_eth_ipv6_flow ip u	/DPDK.tgz!/DPDK.docset/Contents/Resources/Documents/rte__eth__ctrl_8h.html	/DPDK.tgz!/DPDK.docset/Contents/Resources/Documents/structrte__eth__tcpv6__flow.html	
IPAddressAttribute                                	Evaluatable (WSO2 Balana Core 1.1.3-SNAPSHOT API)                                                   	IPAddressAttribute (WSO2 Balana Core 1.1.3-SNAPSHOT API)                                            	, DateTimeAttribute, DayTimeDurationAttribute, DNSNameAttribute, DoubleAttribute, HexBinaryAttribute, IntegerAttribute,  <<LNK>> , IPv4AddressAttribute, IPv6AddressAttribute, RFC822NameAttribute, StringAttribute, TimeAttribute, X500NameAttribute, XP	 Expression Direct Known Subclasses: IPv4AddressAttribute, IPv6AddressAttribute public abstract class IPAddressAttribute <<HIT>> JavaScript is disabled on your browser. Skip navigation links Overview Package Class Use Tree Deprecated Index Help Prev	/balana-core.tgz!/balana-core.docset/Contents/Resources/Documents/org/wso2/balana/cond/Evaluatable.html	/balana-core.tgz!/balana-core.docset/Contents/Resources/Documents/org/wso2/balana/attr/IPAddressAttribute.html	
SchemaBuilder.PropBuilder                         	Uses of Class org.apache.avro.SchemaBuilder.PropBuilder (Apache Avro Java 1.8.2 API)                	SchemaBuilder.PropBuilder (Apache Avro Java 1.8.2 API)                                              	                                                                Classes in org.apache.avro with type parameters of type  <<LNK>>                                                                                                                         	nstr | Method Detail: Field | Constr | Method Copyright © 2009–2017 The Apache Software Foundation. All rights reserved. <<HIT>> extends Object An abstract builder for all Avro types. All Avro types can have arbitrary string key-value properties. Co … sing class: SchemaBuilder public abstract static class SchemaBuilder.PropBuilder<S extends SchemaBuilder.PropBuilder<S>> <<HIT>> JavaScript is disabled on your browser. Overview Package Class Use Tree Deprecated Index Help Prev Class Next Class Fram	/Avro.tgz!/Avro.docset/Contents/Resources/Documents/org/apache/avro/class-use/SchemaBuilder.PropBuilder.html	/Avro.tgz!/Avro.docset/Contents/Resources/Documents/org/apache/avro/SchemaBuilder.PropBuilder.html	
PV_NoiseSynthP                                    	PV_PartialSynthF | SuperCollider 3.10.0 Help                                                        	PV_NoiseSynthP | SuperCollider 3.10.0 Help                                                          	                                                                                                     PV_PartialSynthF :  <<LNK>>  : PV_ChainUGen : WidthFirstUGen : UGen : AbstractFunction : Object                                                     	                                                     s.sendMsg(\s_new, \noisesynth, z = s.nextNodeID, 0, 1, \fftbuf, 0); <<HIT>> s.sendMsg(\s_new, \noisesynth, z = s.nextNodeID, 0, 1, \fftbuf, 0);                                                      … everything is // at +-pi chain = PV_NoiseSynthP(chain, MouseX.kr(0, pi)); out = IFFT(chain); Out.ar(0, out.dup); }).add; <<HIT>> s.sendMsg(\b_free, 0); (SynthDef(\noisesynth, {arg fftbuf; var in, chain, out; in = SinOsc.ar(440, 0, 0.5) + PinkNoise.a … rt/SuperCollider/Extensions/SC3plugins/JoshUGens/HelpSource/Classes/PV_NoiseSynthP.schelp link::Classes/PV_NoiseSynthP:: <<HIT>> s.sendMsg(\b_free, 0); s.quit helpfile source: /Users/edwardloveall/Library/Application Support/SuperCollider/Extensions … e returned (+ or - pi) chain = PV_PartialSynthP(chain, MouseX.kr(0, pi)); out = IFFT(chain); Out.ar(0, out.dup); }).add; <<HIT>> PV_NoiseSynthP: Filter: Description Class methods new Inherited class methods Instance methods Inherited instance method	/supercollider.tgz!/supercollider.docset/Contents/Resources/Documents/Classes/PV_PartialSynthF.html	/supercollider.tgz!/supercollider.docset/Contents/Resources/Documents/Classes/PV_NoiseSynthP.html	
VaadinSession.State                               	Uses of Class com.vaadin.server.VaadinSession.State (vaadin-all 8.9.2 API)                          	VaadinSession.State (vaadin-all 8.9.2 API)                                                          	                                                                                                 VaadinSession.setState( <<LNK>>  state)                                                                                                                 	 method may be used to iterate over the constants as follows: for (VaadinSession.State c : VaadinSession.State.values()) <<HIT>> extends Enum<VaadinSession.State> The lifecycle state of a VaadinSession. Since: 7.2 Enum Constant Summary Enum Constant … num Constants | Field | Method Detail: Enum Constants | Field | Method Copyright © 2019 Vaadin Ltd. All rights reserved. <<HIT>> System.out.println(c); Returns: an array containing the constants of this enum type, in the order they are declared valu … ces: Serializable, Comparable<VaadinSession.State> Enclosing class: VaadinSession public static enum VaadinSession.State <<HIT>> JavaScript is disabled on your browser. Skip navigation links Overview Package Class Use Tree Deprecated Index Help Prev	/Vaadin.tgz!/Vaadin.docset/Contents/Resources/Documents/com/vaadin/server/class-use/VaadinSession.State.html	/Vaadin.tgz!/Vaadin.docset/Contents/Resources/Documents/com/vaadin/server/VaadinSession.State.html	
AbstractCoverage.Renderable                       	Serialized Form (Geotools modules 22.0 API)                                                         	AbstractCoverage.Renderable (Geotools modules 22.0 API)                                             	                                                                                                                  Class  <<LNK>>  extends PropertySourceImpl implements Serializable                                                                     	nown Subclasses: GridCoverage2D.Renderable Enclosing class: AbstractCoverage protected class AbstractCoverage.Renderable <<HIT>> JavaScript is disabled on your browser. Skip navigation links Overview Package Class Use Tree Deprecated Index Help Prev	/GeoTools.tgz!/GeoTools.docset/Contents/Resources/Documents/serialized-form.html	/GeoTools.tgz!/GeoTools.docset/Contents/Resources/Documents/org/geotools/coverage/AbstractCoverage.Renderable.html	
Default                                           	IdrisDoc: Effect.Default                                                                            	IdrisDoc: Effect.Default                                                                            	                                                         IdrisDoc: Effect.Default IdrisDoc: Effect.Default Index Effect. <<LNK>>  interface Default default : Default a =>                                                                               	drisDoc: Effect.Default Index Effect.Default interface Default default : Default a => a Produced by IdrisDoc version 1.0 <<HIT>> IdrisDoc: Effect.Default Index Effect.Default interface Default default : Default a => a Produced by IdrisDoc version 1.	/Idris.tgz!/idris.docset/Contents/Resources/Documents/docs/Effect.Default.html	/Idris.tgz!/idris.docset/Contents/Resources/Documents/docs/Effect.Default.html	#Effect.Default.Default
AbstractOrderedMapDecorator                       	Uses of Class org.apache.commons.collections4.map.AbstractOrderedMapDecorator (Apache Commons Collec	AbstractOrderedMapDecorator (Apache Commons Collections 4.0 API)                                    	                                                                                                          Subclasses of  <<LNK>>  in org.apache.commons.collections4.map                                                                                 	                                                                                       extends AbstractMapDecorator<K,V> <<HIT>> extends AbstractMapDecorator<K,V>                                                                                        … ap<K,V>, Put<K,V> Direct Known Subclasses: UnmodifiableOrderedMap public abstract class AbstractOrderedMapDecorator<K,V> <<HIT>> JavaScript is disabled on your browser. Overview Package Class Use Tree Deprecated Index Help Prev Class Next Class Fram	/Apache_Commons_Collections.tgz!/Apache_Commons_Collections.docset/Contents/Resources/Documents/org/apache/commons/collections4/map/class-use/AbstractOrderedMapDecorator.html	/Apache_Commons_Collections.tgz!/Apache_Commons_Collections.docset/Contents/Resources/Documents/org/apache/commons/collections4/map/AbstractOrderedMapDecorator.html	
QuinticEase                                       	BabylonJS Documentation                                                                             	                                                                                                    	icateConditionProceduralTexturePushMaterialQuadraticEaseQuadraticErrorSimplificationQuadraticMatrixQuarticEaseQuaternion <<LNK>> RawTextureRayRayHelperReferenceReflectionProbeRefractionPostProcessRefractionTextureRenderTargetCreationOptionsRenderTar	seInCore(gradient) → number Parameters Name Type Description gradient number Forum Github Contribute Deployed by netlify <<HIT>> QuinticEase EasingFunction Description class QuinticEase extends EasingFunction Methods easeInCore(gradient) → number Pa	/babylonjs.tgz!/babylonjs.docset/Contents/Resources/Documents/classes/3.1.html	/babylonjs.tgz!/babylonjs.docset/Contents/Resources/Documents/classes/3.1/QuinticEase.html	
org.libelektra.Key                                	Elektra: Member List                                                                                	Elektra: org.libelektra.Key Class Reference                                                         	                                                                                                           currentMeta() <<LNK>> inline                                                                                                                  	me in String format The documentation for this class was generated from the following file: Key.java Generated by 1.8.15 <<HIT>> Elektra 0.9.0 org libelektra Key Public Member Functions | Static Public Member Functions | Protected Member Functions |	/Elektra.tgz!/org.libelektra.docset/Contents/Resources/Documents/classorg_1_1libelektra_1_1Key-members.html	/Elektra.tgz!/org.libelektra.docset/Contents/Resources/Documents/classorg_1_1libelektra_1_1Key.html	
iterations                                        	Eigen: Member List                                                                                  	Eigen: RealQZ< _MatrixType > Class Template Reference                                               	                                                                                                                         <<LNK>> () const RealQZ< _MatrixType >inline                                                                                    	                                                                                                     iterations () const <<HIT>> iterations () const                                                                                                     	/Eigen.tgz!/Eigen.docset/Contents/Resources/Documents/classEigen_1_1RealQZ-members.html	/Eigen.tgz!/Eigen.docset/Contents/Resources/Documents/classEigen_1_1RealQZ.html	#ae231768dac8df88971dc1871f6493571
mobileStoreEnablePurchaseUpdates                  	mobileStoreDisablePurchaseUpdates                                                                   	mobileStoreEnablePurchaseUpdates                                                                    	                                         RelatedCommand: mobileStoreRestorePurchases, mobileStoreRequestProductDetails,  <<LNK>> , mobileStoreMakePurchase, mobileStoreSetProductType, mobileStoreConsumePurchase, mobileStoreConfirmPurchase, mobileStor	, we suggest using it for every store. Failure to use this command result in your purchase requests not being processed. <<HIT>> mobileStoreEnablePurchaseUpdates Type command Dictionary LCS Library LiveCode Script Syntax mobileStoreEnablePurchaseUpd	/LiveCode.tgz!/Livecode.docset/Contents/Resources/Documents/mobileStoreDisablePurchaseUpdates_LCS_command.html	/LiveCode.tgz!/Livecode.docset/Contents/Resources/Documents/mobileStoreEnablePurchaseUpdates_LCS_command.html	
AdviceExpression                                  	Uses of Class org.wso2.balana.xacml3.AdviceExpression (WSO2 Balana Core 1.1.3-SNAPSHOT API)         	AdviceExpression (WSO2 Balana Core 1.1.3-SNAPSHOT API)                                              	                                                  Constructor parameters in org.wso2.balana with type arguments of type  <<LNK>>                                                                                                                         	es Summary: Nested | Field | Constr | Method Detail: Field | Constr | Method Copyright © 2017 WSO2. All rights reserved. <<HIT>> extends Object Represents the AdviceExpressionType XML type in XACML. Advice are introduced with XACML 3 Constructor Sum … ana.xacml3 Class AdviceExpression java.lang.Object org.wso2.balana.xacml3.AdviceExpression public class AdviceExpression <<HIT>> JavaScript is disabled on your browser. Skip navigation links Overview Package Class Use Tree Deprecated Index Help Prev	/balana-core.tgz!/balana-core.docset/Contents/Resources/Documents/org/wso2/balana/xacml3/class-use/AdviceExpression.html	/balana-core.tgz!/balana-core.docset/Contents/Resources/Documents/org/wso2/balana/xacml3/AdviceExpression.html	
KeyFileHandler                                    	Class Poco::Net::PrivateKeyPassphraseHandler                                                        	Class Poco::Net::KeyFileHandler                                                                     	                                                                                                 Known Derived Classes:  <<LNK>> , KeyConsoleHandler                                                                                                     	equested() POCO C++ Libraries 1.9.4-all Copyright © 2019, Applied Informatics Software Engineering GmbH and Contributors <<HIT>> Poco::Net class KeyFileHandler Library: NetSSL_OpenSSL Package: SSLCore Header: Poco/Net/KeyFileHandler.h Description An	/Poco.tgz!/Poco.docset/Contents/Resources/Documents/Poco.Net.PrivateKeyPassphraseHandler.html	/Poco.tgz!/Poco.docset/Contents/Resources/Documents/Poco.Net.KeyFileHandler.html	
METHOD                                            	tcNotLookupFieldException (Oracle Fusion Middleware Java API Reference for Oracle Identity Manager) 	tcNotLookupFieldException (Oracle Fusion Middleware Java API Reference for Oracle Identity Manager) 	                                                                                     SUMMARY: NESTED | FIELD | CONSTR |  <<LNK>>                                                                                                                         	on, if the class of this object does not implement the interface Cloneable, then a CloneNotSupportedException is thrown. <<HIT>> Method Summary java.lang.Object clone() Creates and returns a copy of this object.The method clone performs a specific c	/oim.tgz!/oim.docset/Contents/Resources/Documents/cd/E40329_01/apirefs.1112/e28159/Thor/API/Exceptions/tcNotLookupFieldException.html	/oim.tgz!/oim.docset/Contents/Resources/Documents/cd/E40329_01/apirefs.1112/e28159/Thor/API/Exceptions/tcNotLookupFieldException.html	#method_summary
google.appengine.datastore.document_pb.Facet      	App Engine Python SDK: Member List                                                                  	App Engine Python SDK: google.appengine.datastore.document_pb.Facet Class Reference                 	                                                         kname (defined in google.appengine.datastore.document_pb.Facet) <<LNK>> static                                                                                                                  	e following file: code/googleappengine-read-only/python/google/appengine/datastore/document_pb.py Maintained by tzmartin <<HIT>> App Engine Python SDK v1.6.9 rev.445 The Python runtime is available as an experimental Preview feature. google appengin	/GAE-Python.tgz!/GAE-Python.docset/Contents/Resources/Documents/classgoogle_1_1appengine_1_1datastore_1_1document__pb_1_1_facet-members.html	/GAE-Python.tgz!/GAE-Python.docset/Contents/Resources/Documents/classgoogle_1_1appengine_1_1datastore_1_1document__pb_1_1_facet.html	
